bucket_start,bucket_end,symbol,scenario,event_count,avg_price,total_quantity,avg_ingestion_latency_ms,p95_ingestion_latency_ms,max_ingestion_latency_ms
2026-09-07 22:17:00+00,2026-09-07 22:17:10+00,MGLU3,medium,102,2.003235,54603,7.48,12,45
2026-09-07 22:17:00+00,2026-09-07 22:17:10+00,MSFT,medium,86,419.867093,48602,6.31,12,42
2026-09-07 22:17:00+00,2026-09-07 22:17:10+00,PETR4,medium,110,37.962909,55482,8.09,17,92
2026-09-07 22:17:00+00,2026-09-07 22:17:10+00,VALE3,medium,123,61.968862,60615,6.59,12,21
2026-09-07 22:17:10+00,2026-09-07 22:17:20+00,AAPL,medium,106,169.805472,58147,7.69,13,57
2026-09-07 22:17:10+00,2026-09-07 22:17:20+00,ABEV3,medium,115,12.005043,62175,7.03,12,15
2026-09-07 22:17:10+00,2026-09-07 22:17:20+00,BBDC4,medium,80,14.034500,39944,8.48,12,47
2026-09-07 22:17:10+00,2026-09-07 22:17:20+00,BOVA11,medium,89,125.137191,46471,6.17,12,30
2026-09-07 22:17:10+00,2026-09-07 22:17:20+00,BTC-USD,medium,96,64991.145313,43357,7.09,20,30
2026-09-07 22:17:10+00,2026-09-07 22:17:20+00,ITUB4,medium,104,34.040962,52309,6.05,12,13
2026-09-07 22:17:10+00,2026-09-07 22:17:20+00,MGLU3,medium,104,1.999712,50320,7.62,12,42
2026-09-07 22:17:10+00,2026-09-07 22:17:20+00,MSFT,medium,85,420.080471,44499,9.25,27,62
2026-09-07 22:17:10+00,2026-09-07 22:17:20+00,PETR4,medium,122,38.036639,57986,7.30,12,37
2026-09-07 22:17:10+00,2026-09-07 22:17:20+00,VALE3,medium,91,61.937363,39836,6.08,12,20
2026-09-07 22:17:20+00,2026-09-07 22:17:30+00,AAPL,medium,115,170.107217,53750,8.53,13,57
2026-09-07 22:17:20+00,2026-09-07 22:17:30+00,ABEV3,medium,103,12.008447,53133,8.05,13,38
2026-09-07 22:17:20+00,2026-09-07 22:17:30+00,BBDC4,medium,84,13.988333,43114,8.49,17,62
2026-09-07 22:17:20+00,2026-09-07 22:17:30+00,BOVA11,medium,103,124.837961,58281,9.35,18,49
2026-09-07 22:17:20+00,2026-09-07 22:17:30+00,BTC-USD,medium,110,64969.076091,47791,6.83,13,22
2026-09-07 22:17:20+00,2026-09-07 22:17:30+00,ITUB4,medium,113,34.021416,52228,7.75,13,18
2026-09-07 22:17:20+00,2026-09-07 22:17:30+00,MGLU3,medium,109,2.000917,59002,7.73,13,52
2026-09-07 22:17:20+00,2026-09-07 22:17:30+00,MSFT,medium,89,420.486067,47358,7.99,13,38
2026-09-07 22:17:20+00,2026-09-07 22:17:30+00,PETR4,medium,87,38.029310,42719,5.67,12,13
2026-09-07 22:17:20+00,2026-09-07 22:17:30+00,VALE3,medium,89,61.993483,43983,7.36,12,15
2026-09-07 22:17:30+00,2026-09-07 22:17:40+00,AAPL,medium,107,169.943832,51661,8.14,14,48
2026-09-07 22:17:30+00,2026-09-07 22:17:40+00,ABEV3,medium,95,11.993263,47070,8.27,14,48
2026-09-07 22:17:30+00,2026-09-07 22:17:40+00,BBDC4,medium,97,14.017320,43269,6.87,13,32
2026-09-07 22:17:30+00,2026-09-07 22:17:40+00,BOVA11,medium,118,124.852627,63373,8.42,18,63
2026-09-07 22:17:30+00,2026-09-07 22:17:40+00,BTC-USD,medium,98,65004.241122,44987,6.96,13,52
2026-09-07 22:17:30+00,2026-09-07 22:17:40+00,ITUB4,medium,92,34.007283,51382,6.62,12,14
2026-09-07 22:17:30+00,2026-09-07 22:17:40+00,MGLU3,medium,103,1.997864,48918,10.13,28,62
2026-09-07 22:17:30+00,2026-09-07 22:17:40+00,MSFT,medium,96,419.581667,47560,10.15,18,55
2026-09-07 22:17:30+00,2026-09-07 22:17:40+00,PETR4,medium,108,38.022778,53688,8.26,13,44
2026-09-07 22:17:30+00,2026-09-07 22:17:40+00,VALE3,medium,88,61.984773,42745,7.20,12,13
2026-09-07 22:17:40+00,2026-09-07 22:17:50+00,AAPL,medium,103,169.960777,53169,8.83,17,54
2026-09-07 22:17:40+00,2026-09-07 22:17:50+00,ABEV3,medium,95,11.991474,43923,8.76,13,58
2026-09-07 22:17:40+00,2026-09-07 22:17:50+00,BBDC4,medium,97,13.995567,44688,9.28,22,53
2026-09-07 22:17:40+00,2026-09-07 22:17:50+00,BOVA11,medium,109,124.745413,50788,7.70,13,27
2026-09-07 22:17:40+00,2026-09-07 22:17:50+00,BTC-USD,medium,107,65042.347850,54003,8.34,13,64
2026-09-07 22:17:40+00,2026-09-07 22:17:50+00,ITUB4,medium,102,33.975098,49705,6.94,13,13
2026-09-07 22:17:40+00,2026-09-07 22:17:50+00,MGLU3,medium,96,1.996667,46984,8.17,13,64
2026-09-07 22:17:40+00,2026-09-07 22:17:50+00,MSFT,medium,83,419.977831,41362,10.18,34,72
2026-09-07 22:17:40+00,2026-09-07 22:17:50+00,PETR4,medium,102,38.006667,51952,8.08,12,62
2026-09-07 22:17:40+00,2026-09-07 22:17:50+00,VALE3,medium,101,62.057921,52156,7.79,13,33
2026-09-07 22:17:50+00,2026-09-07 22:18:00+00,AAPL,medium,107,170.054112,54775,7.19,13,30
2026-09-07 22:17:50+00,2026-09-07 22:18:00+00,ABEV3,medium,102,11.980294,51970,6.89,13,50
2026-09-07 22:17:50+00,2026-09-07 22:18:00+00,BBDC4,medium,116,14.016724,62401,8.53,13,60
2026-09-07 22:17:50+00,2026-09-07 22:18:00+00,BOVA11,medium,92,124.955217,47308,8.65,13,40
2026-09-07 22:17:50+00,2026-09-07 22:18:00+00,BTC-USD,medium,102,64989.289412,48184,8.43,13,47
2026-09-07 22:17:50+00,2026-09-07 22:18:00+00,ITUB4,medium,106,34.002358,52008,5.84,12,13
2026-09-07 22:17:50+00,2026-09-07 22:18:00+00,MGLU3,medium,100,1.998200,47645,7.66,13,48
2026-09-07 22:17:50+00,2026-09-07 22:18:00+00,MSFT,medium,98,419.259898,39939,8.21,13,50
2026-09-07 22:17:50+00,2026-09-07 22:18:00+00,PETR4,medium,86,37.995000,45185,8.62,15,37
2026-09-07 22:17:50+00,2026-09-07 22:18:00+00,VALE3,medium,92,62.035870,44754,8.92,13,21
2026-09-07 22:18:00+00,2026-09-07 22:18:10+00,AAPL,medium,106,170.054717,55927,8.29,14,42
2026-09-07 22:18:00+00,2026-09-07 22:18:10+00,ABEV3,medium,100,12.003600,52542,7.66,13,59
2026-09-07 22:18:00+00,2026-09-07 22:18:10+00,BBDC4,medium,104,13.991731,55712,7.47,13,34
2026-09-07 22:18:00+00,2026-09-07 22:18:10+00,BOVA11,medium,99,124.971212,49892,7.35,13,52
2026-09-07 22:18:00+00,2026-09-07 22:18:10+00,BTC-USD,medium,111,65067.098018,56031,9.41,17,44
2026-09-07 22:18:00+00,2026-09-07 22:18:10+00,ITUB4,medium,101,34.069703,48156,7.26,13,13
2026-09-07 22:18:00+00,2026-09-07 22:18:10+00,MGLU3,medium,103,2.002427,53312,8.09,13,38
2026-09-07 22:18:00+00,2026-09-07 22:18:10+00,MSFT,medium,90,420.406333,47207,9.61,22,54
2026-09-07 22:18:00+00,2026-09-07 22:18:10+00,PETR4,medium,99,38.032525,50062,7.71,13,57
2026-09-07 22:18:00+00,2026-09-07 22:18:10+00,VALE3,medium,90,61.927222,37741,7.00,12,13
2026-09-07 22:18:10+00,2026-09-07 22:18:20+00,AAPL,medium,106,169.869717,52304,9.10,16,48
2026-09-07 22:18:10+00,2026-09-07 22:18:20+00,ABEV3,medium,110,11.998455,53383,8.75,21,59
2026-09-07 22:18:10+00,2026-09-07 22:18:20+00,BBDC4,medium,83,14.006867,44420,7.47,13,37
2026-09-07 22:18:10+00,2026-09-07 22:18:20+00,BOVA11,medium,92,125.168804,46290,8.96,19,49
2026-09-07 22:18:10+00,2026-09-07 22:18:20+00,BTC-USD,medium,90,64967.809333,44936,7.44,13,53
2026-09-07 22:18:10+00,2026-09-07 22:18:20+00,ITUB4,medium,111,33.985946,56058,6.52,12,13
2026-09-07 22:18:10+00,2026-09-07 22:18:20+00,MGLU3,medium,107,1.996822,56386,9.21,14,49
2026-09-07 22:18:10+00,2026-09-07 22:18:20+00,MSFT,medium,91,420.278352,44918,8.48,14,63
2026-09-07 22:18:10+00,2026-09-07 22:18:20+00,PETR4,medium,111,37.989009,57816,7.32,13,19
2026-09-07 22:18:10+00,2026-09-07 22:18:20+00,VALE3,medium,93,62.046237,43770,7.25,13,13
2026-09-07 22:18:20+00,2026-09-07 22:18:30+00,AAPL,medium,94,169.833936,44335,8.15,21,65
2026-09-07 22:18:20+00,2026-09-07 22:18:30+00,ABEV3,medium,105,12.003714,53499,7.45,12,55
2026-09-07 22:18:20+00,2026-09-07 22:18:30+00,BBDC4,medium,103,14.000388,51122,9.63,22,72
2026-09-07 22:18:20+00,2026-09-07 22:18:30+00,BOVA11,medium,98,124.747959,45651,6.02,12,53
2026-09-07 22:18:20+00,2026-09-07 22:18:30+00,BTC-USD,medium,98,64897.324694,49340,8.60,13,51
2026-09-07 22:18:20+00,2026-09-07 22:18:30+00,ITUB4,medium,93,33.979355,46821,7.92,12,13
2026-09-07 22:18:20+00,2026-09-07 22:18:30+00,MGLU3,medium,104,2.000000,48708,7.62,13,52
2026-09-07 22:18:20+00,2026-09-07 22:18:30+00,MSFT,medium,114,420.427807,55848,8.36,14,61
2026-09-07 22:18:20+00,2026-09-07 22:18:30+00,PETR4,medium,95,37.989053,47570,8.42,13,34
2026-09-07 22:18:20+00,2026-09-07 22:18:30+00,VALE3,medium,99,62.037576,55815,6.71,12,14
2026-09-07 22:18:30+00,2026-09-07 22:18:40+00,AAPL,medium,107,169.941121,51365,14.30,70,203
2026-09-07 22:18:30+00,2026-09-07 22:18:40+00,ABEV3,medium,112,12.000625,56144,6.89,12,46
2026-09-07 22:18:30+00,2026-09-07 22:18:40+00,BBDC4,medium,111,14.002883,52464,10.48,41,135
2026-09-07 22:18:30+00,2026-09-07 22:18:40+00,BOVA11,medium,96,125.094583,49008,12.08,32,164
2026-09-07 22:18:30+00,2026-09-07 22:18:40+00,BTC-USD,medium,102,64921.772941,51809,10.13,22,194
2026-09-07 22:18:30+00,2026-09-07 22:18:40+00,ITUB4,medium,93,34.019785,46974,47.25,502,682
2026-09-07 22:18:30+00,2026-09-07 22:18:40+00,MGLU3,medium,91,1.998022,43276,9.03,13,85
2026-09-07 22:18:30+00,2026-09-07 22:18:40+00,MSFT,medium,92,420.257065,44410,10.48,31,184
2026-09-07 22:18:30+00,2026-09-07 22:18:40+00,PETR4,medium,104,38.010481,52412,8.68,13,61
2026-09-07 22:18:30+00,2026-09-07 22:18:40+00,VALE3,medium,93,61.976344,50227,66.33,562,822
2026-09-07 22:18:40+00,2026-09-07 22:18:50+00,AAPL,medium,106,170.074057,55460,7.19,12,30
2026-09-07 22:18:40+00,2026-09-07 22:18:50+00,ABEV3,medium,99,11.987475,43875,7.70,18,55
2026-09-07 22:18:40+00,2026-09-07 22:18:50+00,BBDC4,medium,101,13.992673,50398,8.01,13,39
2026-09-07 22:18:40+00,2026-09-07 22:18:50+00,BOVA11,medium,78,124.976923,37851,7.44,13,35
2026-09-07 22:18:40+00,2026-09-07 22:18:50+00,BTC-USD,medium,108,64946.163333,54960,7.54,13,46
2026-09-07 22:18:40+00,2026-09-07 22:18:50+00,ITUB4,medium,101,33.979604,49754,6.30,12,13
2026-09-07 22:18:40+00,2026-09-07 22:18:50+00,MGLU3,medium,95,2.002316,47279,8.12,13,42
2026-09-07 22:18:40+00,2026-09-07 22:18:50+00,MSFT,medium,104,420.032308,54459,7.53,12,33
2026-09-07 22:18:40+00,2026-09-07 22:18:50+00,PETR4,medium,111,37.984324,55183,6.91,12,20
2026-09-07 22:18:40+00,2026-09-07 22:18:50+00,VALE3,medium,99,62.004040,49277,5.80,13,13
2026-09-07 22:18:50+00,2026-09-07 22:19:00+00,AAPL,medium,113,169.551504,59154,6.33,12,34
2026-09-07 22:18:50+00,2026-09-07 22:19:00+00,ABEV3,medium,100,12.013900,53732,7.88,13,49
2026-09-07 22:18:50+00,2026-09-07 22:19:00+00,BBDC4,medium,96,14.001354,46011,7.56,15,41
2026-09-07 22:18:50+00,2026-09-07 22:19:00+00,BOVA11,medium,92,125.098696,45104,8.38,17,55
2026-09-07 22:18:50+00,2026-09-07 22:19:00+00,BTC-USD,medium,96,64988.033646,42700,7.88,12,65
2026-09-07 22:18:50+00,2026-09-07 22:19:00+00,ITUB4,medium,88,33.965909,50087,6.43,12,13
2026-09-07 22:18:50+00,2026-09-07 22:19:00+00,MGLU3,medium,113,2.000973,59689,8.37,25,45
2026-09-07 22:18:50+00,2026-09-07 22:19:00+00,MSFT,medium,87,419.993103,39153,8.37,13,39
2026-09-07 22:18:50+00,2026-09-07 22:19:00+00,PETR4,medium,111,37.988829,54302,7.38,12,74
2026-09-07 22:18:50+00,2026-09-07 22:19:00+00,VALE3,medium,98,62.022041,47702,6.99,13,28
2026-09-07 22:19:00+00,2026-09-07 22:19:10+00,AAPL,medium,102,170.040490,45362,8.76,17,47
2026-09-07 22:19:00+00,2026-09-07 22:19:10+00,ABEV3,medium,121,12.007934,61540,7.83,13,52
2026-09-07 22:19:00+00,2026-09-07 22:19:10+00,BBDC4,medium,97,14.000722,50098,7.56,12,46
2026-09-07 22:19:00+00,2026-09-07 22:19:10+00,BOVA11,medium,91,124.810220,41376,7.78,16,55
2026-09-07 22:19:00+00,2026-09-07 22:19:10+00,BTC-USD,medium,98,65042.102857,51017,6.71,12,12
2026-09-07 22:19:00+00,2026-09-07 22:19:10+00,ITUB4,medium,104,33.972115,54281,6.65,12,13
2026-09-07 22:19:00+00,2026-09-07 22:19:10+00,MGLU3,medium,107,1.998411,56017,6.33,12,23
2026-09-07 22:19:00+00,2026-09-07 22:19:10+00,MSFT,medium,92,419.860543,48115,8.01,17,67
2026-09-07 22:19:00+00,2026-09-07 22:19:10+00,PETR4,medium,94,38.010851,50168,8.14,12,57
2026-09-07 22:19:00+00,2026-09-07 22:19:10+00,VALE3,medium,96,61.885208,45995,7.41,13,13
2026-09-07 22:19:10+00,2026-09-07 22:19:20+00,AAPL,medium,86,170.251163,40249,8.30,19,44
2026-09-07 22:19:10+00,2026-09-07 22:19:20+00,ABEV3,medium,109,11.990642,54568,7.24,13,37
2026-09-07 22:19:10+00,2026-09-07 22:19:20+00,BBDC4,medium,117,13.994957,53166,7.74,13,53
2026-09-07 22:19:10+00,2026-09-07 22:19:20+00,BOVA11,medium,98,124.897347,53225,6.96,12,47
2026-09-07 22:19:10+00,2026-09-07 22:19:20+00,BTC-USD,medium,94,64947.292340,47342,7.80,21,56
2026-09-07 22:19:10+00,2026-09-07 22:19:20+00,ITUB4,medium,98,33.991939,50886,6.09,12,13
2026-09-07 22:19:10+00,2026-09-07 22:19:20+00,MGLU3,medium,97,1.998866,51929,8.54,13,54
2026-09-07 22:19:10+00,2026-09-07 22:19:20+00,MSFT,medium,102,419.686471,49537,6.56,12,28
2026-09-07 22:19:10+00,2026-09-07 22:19:20+00,PETR4,medium,102,37.902549,52762,10.15,21,65
2026-09-07 22:19:10+00,2026-09-07 22:19:20+00,VALE3,medium,99,61.986768,53165,6.73,12,13
2026-09-07 22:19:20+00,2026-09-07 22:19:30+00,AAPL,medium,102,170.008627,45792,8.48,22,54
2026-09-07 22:19:20+00,2026-09-07 22:19:30+00,ABEV3,medium,101,11.998614,55028,7.48,13,34
2026-09-07 22:19:20+00,2026-09-07 22:19:30+00,BBDC4,medium,113,13.986903,60802,7.63,13,42
2026-09-07 22:19:20+00,2026-09-07 22:19:30+00,BOVA11,medium,120,124.925417,61432,7.90,18,52
2026-09-07 22:19:20+00,2026-09-07 22:19:30+00,BTC-USD,medium,82,64995.667195,39836,7.09,12,41
2026-09-07 22:19:20+00,2026-09-07 22:19:30+00,ITUB4,medium,116,34.005086,59243,7.73,13,13
2026-09-07 22:19:20+00,2026-09-07 22:19:30+00,MGLU3,medium,94,1.998830,48034,7.86,13,51
2026-09-07 22:19:20+00,2026-09-07 22:19:30+00,MSFT,medium,105,419.946762,51908,6.85,12,44
2026-09-07 22:19:20+00,2026-09-07 22:19:30+00,PETR4,medium,86,37.968953,47788,8.52,13,44
2026-09-07 22:19:20+00,2026-09-07 22:19:30+00,VALE3,medium,85,61.901412,42105,6.76,12,13
2026-09-07 22:19:30+00,2026-09-07 22:19:40+00,AAPL,medium,101,169.915248,54231,7.34,13,52
2026-09-07 22:19:30+00,2026-09-07 22:19:40+00,ABEV3,medium,93,11.988495,39813,6.99,13,42
2026-09-07 22:19:30+00,2026-09-07 22:19:40+00,BBDC4,medium,102,13.992745,51235,9.31,23,64
2026-09-07 22:19:30+00,2026-09-07 22:19:40+00,BOVA11,medium,105,125.215714,57141,8.85,13,67
2026-09-07 22:19:30+00,2026-09-07 22:19:40+00,BTC-USD,medium,98,64973.408673,43305,7.42,13,31
2026-09-07 22:19:30+00,2026-09-07 22:19:40+00,ITUB4,medium,100,34.027700,47465,6.73,13,19
2026-09-07 22:19:30+00,2026-09-07 22:19:40+00,MGLU3,medium,92,2.000109,45809,8.98,21,72
2026-09-07 22:19:30+00,2026-09-07 22:19:40+00,MSFT,medium,94,420.208723,48430,9.21,19,58
2026-09-07 22:19:30+00,2026-09-07 22:19:40+00,PETR4,medium,105,38.018952,53981,7.67,13,48
2026-09-07 22:19:30+00,2026-09-07 22:19:40+00,VALE3,medium,103,61.976796,51083,8.27,13,28
2026-09-07 22:19:40+00,2026-09-07 22:19:50+00,AAPL,medium,98,169.974796,48287,9.81,59,89
2026-09-07 22:19:40+00,2026-09-07 22:19:50+00,ABEV3,medium,99,12.009697,47655,8.76,13,79
2026-09-07 22:19:40+00,2026-09-07 22:19:50+00,BBDC4,medium,114,13.991930,55043,9.22,14,109
2026-09-07 22:19:40+00,2026-09-07 22:19:50+00,BOVA11,medium,104,125.147404,53601,9.00,17,76
2026-09-07 22:19:40+00,2026-09-07 22:19:50+00,BTC-USD,medium,95,64986.665684,45361,8.68,13,53
2026-09-07 22:19:40+00,2026-09-07 22:19:50+00,ITUB4,medium,87,34.009655,45954,6.51,12,13
2026-09-07 22:19:40+00,2026-09-07 22:19:50+00,MGLU3,medium,96,1.999583,48277,8.83,14,99
2026-09-07 22:19:40+00,2026-09-07 22:19:50+00,MSFT,medium,118,420.414407,54357,7.93,13,41
2026-09-07 22:19:40+00,2026-09-07 22:19:50+00,PETR4,medium,98,38.010612,49869,10.53,32,119
2026-09-07 22:19:40+00,2026-09-07 22:19:50+00,VALE3,medium,92,62.041739,47187,6.98,13,19
2026-09-07 22:19:50+00,2026-09-07 22:20:00+00,AAPL,medium,105,170.306095,53812,6.92,13,18
2026-09-07 22:19:50+00,2026-09-07 22:20:00+00,ABEV3,medium,104,12.005577,56702,7.19,13,28
2026-09-07 22:19:50+00,2026-09-07 22:20:00+00,BBDC4,medium,84,14.002976,42848,9.08,18,59
2026-09-07 22:19:50+00,2026-09-07 22:20:00+00,BOVA11,medium,88,124.969545,45511,7.68,13,13
2026-09-07 22:19:50+00,2026-09-07 22:20:00+00,BTC-USD,medium,102,64999.249314,47635,7.40,13,43
2026-09-07 22:19:50+00,2026-09-07 22:20:00+00,ITUB4,medium,109,33.976514,55514,7.48,13,34
2026-09-07 22:19:50+00,2026-09-07 22:20:00+00,MGLU3,medium,103,1.998447,44744,7.60,13,60
2026-09-07 22:19:50+00,2026-09-07 22:20:00+00,MSFT,medium,107,419.606636,53865,8.07,13,49
2026-09-07 22:19:50+00,2026-09-07 22:20:00+00,PETR4,medium,92,37.990435,43794,8.95,13,58
2026-09-07 22:19:50+00,2026-09-07 22:20:00+00,VALE3,medium,107,62.032897,55910,6.79,13,13
2026-09-07 22:20:00+00,2026-09-07 22:20:10+00,AAPL,medium,103,169.978544,52167,7.82,14,52
2026-09-07 22:20:00+00,2026-09-07 22:20:10+00,ABEV3,medium,95,11.997053,46263,8.52,19,45
2026-09-07 22:20:00+00,2026-09-07 22:20:10+00,BBDC4,medium,113,13.986814,55582,7.90,13,34
2026-09-07 22:20:00+00,2026-09-07 22:20:10+00,BOVA11,medium,109,124.891101,54472,7.64,13,43
2026-09-07 22:20:00+00,2026-09-07 22:20:10+00,BTC-USD,medium,110,65036.651818,57821,8.78,14,38
2026-09-07 22:20:00+00,2026-09-07 22:20:10+00,ITUB4,medium,91,34.030769,40549,6.82,13,34
2026-09-07 22:20:00+00,2026-09-07 22:20:10+00,MGLU3,medium,99,1.999091,50429,8.69,13,42
2026-09-07 22:20:00+00,2026-09-07 22:20:10+00,MSFT,medium,90,419.733111,43752,9.12,14,43
2026-09-07 22:20:00+00,2026-09-07 22:20:10+00,PETR4,medium,104,38.055962,52226,7.38,13,49
2026-09-07 22:20:00+00,2026-09-07 22:20:10+00,VALE3,medium,89,61.984607,49057,7.89,13,17
2026-09-07 22:20:10+00,2026-09-07 22:20:20+00,AAPL,medium,108,170.067685,57053,7.86,13,55
2026-09-07 22:20:10+00,2026-09-07 22:20:20+00,ABEV3,medium,103,12.006408,49273,8.54,13,68
2026-09-07 22:20:10+00,2026-09-07 22:20:20+00,BBDC4,medium,88,13.998750,39271,9.95,13,96
2026-09-07 22:20:10+00,2026-09-07 22:20:20+00,BOVA11,medium,101,124.963564,54889,9.15,13,78
2026-09-07 22:20:10+00,2026-09-07 22:20:20+00,BTC-USD,medium,86,64984.070465,43804,7.88,16,36
2026-09-07 22:20:10+00,2026-09-07 22:20:20+00,ITUB4,medium,88,34.000227,50841,7.03,13,15
2026-09-07 22:20:10+00,2026-09-07 22:20:20+00,MGLU3,medium,99,2.002828,49179,8.22,14,40
2026-09-07 22:20:10+00,2026-09-07 22:20:20+00,MSFT,medium,103,420.023883,49338,7.36,13,65
2026-09-07 22:20:10+00,2026-09-07 22:20:20+00,PETR4,medium,98,38.008980,47982,8.04,13,56
2026-09-07 22:20:10+00,2026-09-07 22:20:20+00,VALE3,medium,122,61.987705,61219,7.24,13,13
2026-09-07 22:20:20+00,2026-09-07 22:20:30+00,AAPL,medium,107,170.228411,57748,7.90,16,45
2026-09-07 22:20:20+00,2026-09-07 22:20:30+00,ABEV3,medium,119,11.990000,62567,7.96,13,40
2026-09-07 22:20:20+00,2026-09-07 22:20:30+00,BBDC4,medium,97,14.008454,49451,8.71,30,61
2026-09-07 22:20:20+00,2026-09-07 22:20:30+00,BOVA11,medium,94,124.855319,46938,7.52,13,13
2026-09-07 22:20:20+00,2026-09-07 22:20:30+00,BTC-USD,medium,84,65054.400714,43915,7.56,13,26
2026-09-07 22:20:20+00,2026-09-07 22:20:30+00,ITUB4,medium,103,33.990097,53406,32.32,225,575
2026-09-07 22:20:20+00,2026-09-07 22:20:30+00,MGLU3,medium,98,2.000204,49881,8.36,13,51
2026-09-07 22:20:20+00,2026-09-07 22:20:30+00,MSFT,medium,110,419.783273,56563,7.21,13,36
2026-09-07 22:20:20+00,2026-09-07 22:20:30+00,PETR4,medium,89,37.972472,45738,7.69,13,36
2026-09-07 22:20:20+00,2026-09-07 22:20:30+00,VALE3,medium,102,61.989118,54032,24.20,76,484
2026-09-07 22:20:30+00,2026-09-07 22:20:40+00,AAPL,medium,108,169.854444,54674,8.67,13,45
2026-09-07 22:20:30+00,2026-09-07 22:20:40+00,ABEV3,medium,108,12.001852,55179,7.63,13,56
2026-09-07 22:20:30+00,2026-09-07 22:20:40+00,BBDC4,medium,104,14.017885,50709,7.22,13,32
2026-09-07 22:20:30+00,2026-09-07 22:20:40+00,BOVA11,medium,93,125.186344,48342,9.47,17,55
2026-09-07 22:20:30+00,2026-09-07 22:20:40+00,BTC-USD,medium,97,64933.422474,52133,9.14,22,63
2026-09-07 22:20:30+00,2026-09-07 22:20:40+00,ITUB4,medium,107,34.065421,55748,7.93,13,36
2026-09-07 22:20:30+00,2026-09-07 22:20:40+00,MGLU3,medium,104,1.997212,54731,7.36,13,44
2026-09-07 22:20:30+00,2026-09-07 22:20:40+00,MSFT,medium,94,420.093617,43203,7.18,13,46
2026-09-07 22:20:30+00,2026-09-07 22:20:40+00,PETR4,medium,84,37.978690,40086,8.57,13,70
2026-09-07 22:20:30+00,2026-09-07 22:20:40+00,VALE3,medium,101,62.012574,53673,7.68,13,26
2026-09-07 22:20:40+00,2026-09-07 22:20:50+00,AAPL,medium,87,170.174828,44635,9.01,13,37
2026-09-07 22:20:40+00,2026-09-07 22:20:50+00,ABEV3,medium,99,11.988485,47094,9.65,37,69
2026-09-07 22:20:40+00,2026-09-07 22:20:50+00,BBDC4,medium,115,13.989565,53829,7.79,17,63
2026-09-07 22:20:40+00,2026-09-07 22:20:50+00,BOVA11,medium,95,125.154842,43123,6.78,13,22
2026-09-07 22:20:40+00,2026-09-07 22:20:50+00,BTC-USD,medium,107,64985.944860,52599,7.51,13,57
2026-09-07 22:20:40+00,2026-09-07 22:20:50+00,ITUB4,medium,116,34.017500,55631,7.08,13,15
2026-09-07 22:20:40+00,2026-09-07 22:20:50+00,MGLU3,medium,90,1.999000,45764,8.37,14,59
2026-09-07 22:20:40+00,2026-09-07 22:20:50+00,MSFT,medium,92,419.937717,38174,8.74,29,51
2026-09-07 22:20:40+00,2026-09-07 22:20:50+00,PETR4,medium,103,37.978738,50399,9.59,19,53
2026-09-07 22:20:40+00,2026-09-07 22:20:50+00,VALE3,medium,99,61.883333,50399,7.81,13,22
2026-09-07 22:20:50+00,2026-09-07 22:21:00+00,AAPL,medium,105,169.876857,50093,7.24,13,19
2026-09-07 22:20:50+00,2026-09-07 22:21:00+00,ABEV3,medium,103,12.006214,47996,8.68,16,50
2026-09-07 22:20:50+00,2026-09-07 22:21:00+00,BBDC4,medium,108,14.007130,56964,8.69,13,69
2026-09-07 22:20:50+00,2026-09-07 22:21:00+00,BOVA11,medium,92,124.970109,45252,7.66,13,13
2026-09-07 22:20:50+00,2026-09-07 22:21:00+00,BTC-USD,medium,109,65035.158349,51363,7.93,14,48
2026-09-07 22:20:50+00,2026-09-07 22:21:00+00,ITUB4,medium,90,34.014444,41989,7.04,13,13
2026-09-07 22:20:50+00,2026-09-07 22:21:00+00,MGLU3,medium,91,1.997802,41797,8.24,19,49
2026-09-07 22:20:50+00,2026-09-07 22:21:00+00,MSFT,medium,96,419.878542,50674,9.75,13,90
2026-09-07 22:20:50+00,2026-09-07 22:21:00+00,PETR4,medium,112,37.979554,51652,7.90,14,80
2026-09-07 22:20:50+00,2026-09-07 22:21:00+00,VALE3,medium,88,61.933409,47581,8.20,13,13
2026-09-07 22:21:00+00,2026-09-07 22:21:10+00,AAPL,medium,95,169.835368,49440,8.67,13,78
2026-09-07 22:21:00+00,2026-09-07 22:21:10+00,ABEV3,medium,105,11.998762,50939,10.25,40,59
2026-09-07 22:21:00+00,2026-09-07 22:21:10+00,BBDC4,medium,94,14.007234,51258,8.80,15,80
2026-09-07 22:21:00+00,2026-09-07 22:21:10+00,BOVA11,medium,94,124.891064,43543,7.83,13,70
2026-09-07 22:21:00+00,2026-09-07 22:21:10+00,BTC-USD,medium,104,64848.842885,50107,8.04,13,39
2026-09-07 22:21:00+00,2026-09-07 22:21:10+00,ITUB4,medium,117,34.016667,59867,7.45,13,14
2026-09-07 22:21:00+00,2026-09-07 22:21:10+00,MGLU3,medium,89,2.001573,44815,6.93,13,50
2026-09-07 22:21:00+00,2026-09-07 22:21:10+00,MSFT,medium,101,420.099010,49178,8.21,13,38
2026-09-07 22:21:00+00,2026-09-07 22:21:10+00,PETR4,medium,107,38.018131,53819,7.68,13,48
2026-09-07 22:21:00+00,2026-09-07 22:21:10+00,VALE3,medium,94,62.064043,45089,7.41,13,13
2026-09-07 22:21:10+00,2026-09-07 22:21:20+00,AAPL,medium,114,170.084825,59092,7.76,13,63
